"","V1","V2","V3","V4","V5","V6"
"1",2.6126140414557,0.00181370418779034,0.00669540157157628,0.32982757623182,0.623326261631682,0.5
"2",0.039942550946291,0.0117500109179928,0.0457018026977441,0.905142309791861,0.710779461689196,0.5
"3",0.00100556605944845,0.0121912313792499,0.0396692683399221,0.839935007649281,0.823838563419102,0.5
"4",0.00114718506565939,0.0174262070870448,0.0568380171381465,0.656584374727386,0.86521890269026,0.5
