"","V1","V2","V3"
"1",0.0311938196416421,0.0715480539608712,-0.022178973581147
"2",0.0312616952375447,0.068634292217992,-0.0222407133015133
"3",0.0261728982344361,0.0642037649126197,-0.0151058733973182
"4",0.0318441232556368,0.0716702903070354,-0.0216536929377985
